date,bch btc,bch price,bch bitcoin,bch usd,wbnb coin,wbnb to bnb,wbnb price,wbnb crypto,eth btc,eth to usd,eth price,eth usd,xlm price,xlm coin,stellar xlm,stellar,c98 coin,c98 price,c98 binance,c98 crypto,coin jasmy,jasmy price,jasmy crypto,jasmy coin price,avax coin,avax yorum,avax price,avax coin yorum,shib coin,shib price,shib coin price,shib crypto,usd krw,usd to krw,krw sgd,currency krw,xrp price,xrp news,ripple xrp,ripple,dydx coin,dydx crypto,dydx token,dydx price,zec usd,zec coin,zec price,zcash,snx coin,snx price,snx stock,snx crypto,chz coin,chz yorum,chz coin yorum,chz binance,bsv bitcoin,bsv coin,bsv price,bsv stock,qtum coin,qtum price,crypto qtum,crypto,enj coin,enj price,enj crypto,enj coin price,usd btc,btc binance,btc to usd,btc price,doge coin,doge price,dogecoin,doge yorum,ltc usd,ltc btc,ltc price,usd to ltc,curve dao token,curve token,curve dao price,curve dao coin,algorand,algorand price,algorand coin,crypto algorand,SXP crypto,sxp crypto price,sxp price,sxp coin, bitcoin gold,btg price,btg crypto price,btg coin,knc price,knc crypto price,knc coin,knc crypto prediction,people crypto,people crypto price,people coin,ConstitutionDAO, DOT crypto,crypto polka dot,dot crypto price,dot price,MANA crypto,mana crypto price,mana price,mana coin,RUNE crypto,rune price,rune coin,thorchain,gala price,gala coin,gala crypto coin,GALA crypto, NEO crypto,neo crypto price,neo price,neo coin, ZIL crypto,zil crypto price,zil price,zil coin,XTZ crypto,XTZ price,xtz crypto price,xtz price prediction,THETA crypto,theta crypto price,theta price,theta coin, LINK crypto,crypto link price,link price,chain link crypto,WIN crypto,win crypto price,win price,win coin,SUSHI crypto,sushi crypto price,sushi price,sushi coin, WBTC crypto,wbtc price,wbtc vs btc,Wrapped Bitcoin, BNB crypto,bnb coin,bnb binance,crypto bnb price,tron trx,tron crypto,tron,tron trx crypto,kava crypto price,kava price,kava coin,kava crypto price prediction,matic price,matic crypto price,matic polygon crypto,polygon matic,omg crypto price,omg price,omg coin,omg crypto coin,beta finance crypto,beta finance,beta crypto price,beta coin,bat crypto price,bat price,bat coin,bat crypto prediction,alice crypto price,alice price,alice coin,alice coin crypto,fil crypto price,fil price,fil coin,fil crypto price prediction,ada price crypto,ada price,ada cardano crypto,ada cardano,powr crypto price,powr price,powr coin,power ledger,axs crypto price,axs price,axs coin,axs crypto prediction,waves coin,waves crypto price,waves price,waves cryptocurrency,eos crypto price,eos price,eos coin,eos crypto coin,lrc crypto price,lrc price,lrc coin,lrc crypto price prediction,ftm crypto price,ftm price,ftm coin,ftm fantom,ksm crypto price,ksm price,ksm coin,kusama crypto,MIR crypto,mir crypto price,mir coin,mir protocol, KLAY coin,klay coin price,klay coin yorum,klay coin binance, ATOM crypto,atom crypto price,atom price,cosmos crypto,UNI crypto,uni crypto price,uni price,uni coin, CAKE crypto,cake crypto price,cake price,cake crypto coin,SUN crypto,sun crypto price,sun crypto coin,sun coin, VET crypto,vet crypto price,vet price,vet crypto prediction,SOL crypto,sol crypto price,sol price,solana crypto, REQ crypto,req crypto price,req price,req coin, ANC coin, ANC crypto,anc coin price,anchor coin, ENS crypto,ens crypto price,ens price,ens coin,ETC crypto,etc price,etc crypto price,etc crypto prediction,WETH crypto,weth crypto price,weth price,weth to eth,near crypto price, NEAR crypto,near protocol,near coin,ZRX crypto,zrx crypto price,zrx price,zrx coin,RSR crypto,rsr crypto price,rsr price,rsr coin,LUNA crypto,terra luna crypto,terra luna,luna crypto price, MKR crypto,mkr crypto price,mkr price,mkr coin,TRY crypto,usd try,try coin,try coin yorum, DASH crypto,dash crypto price,dash price,dash coin, SAND crypto,sand crypto price,sand price,sand coin,XMR crypto,monero,monero crypto,monero xmr,AAVE crypto,aave crypto price,aave price,aave coin,JST coin,JST crypto,jst coin price,just coin,DAR crypto,dar crypto price,dar coin,dalarnia crypto,REP crypto,rep coin,augur rep,augur crypto, ICP crypto,icp crypto price,icp price,icp crypto prediction
2018-08-23,16,5,0,8,,,,,20,31,34,37,0,0,0,56,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,84,66,14,7,2,2,2,26,0.0,88.0,0.0,0.0,0,0,0,46,0,0,19,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,67,0.0,0.0,0.0,0.0,46,1,33,14,1,0,12,0,23,33,23,19,0,0,0,0,17.0,0.0,0.0,0.0,0,0,0,0,44,5,0,0,0,0,0,0,12,0,28,0,0,0,0,25,0,0,9,18,0,15,0,0,21,7,0,0,0,0,74,16,0,0,23,0,0,0,0,0,0,0,11,0,0,0,60,0,0,0,47,8,0,0,43,4,0.0,0.0,0.0,0.0,0,24,5,0,3,1,52,0,0,31,62,0,43,0,0,0,0,43,42,0,0,61,0,7,0,43,5,0,0,21,11,0,0,49,4,0,0,27,5,53,0,0,0,12,0,0,0,0,0,0,18,0,0,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,61,7,0,0,55,0,0,0,0,37,8,0,51,0,4,0,33,0,19,0,20,0,0,0,0,98,0,0,29,0,0,40,0,0,0,0,0,0,0,1,1,68,0,0,2,3,0,0,0,0,0,0,9,0,0,0,35,0,0,12,0,0,11,8,65,23,0,0,54,0,0,49,1,1,0,0,45,0,0,0,0,8,0,0,43,0,17,17,34,34,0,0,34,0
2018-08-24,8,0,3,3,,,,,44,39,31,56,1,0,0,53,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,87,63,11,5,2,2,1,26,0.0,0.0,0.0,0.0,0,0,2,65,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,63,0.0,0.0,0.0,0.0,51,2,40,12,1,0,15,0,14,25,29,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,53,2,0,2,0,0,43,0,6,0,63,0,0,0,0,24,0,0,38,0,0,16,0,0,29,7,0,0,4,0,57,18,0,0,48,24,0,0,0,0,0,0,35,0,0,0,52,0,2,0,20,7,2,0,35,2,0.0,0.0,0.0,0.0,0,44,5,0,2,0,55,0,0,0,0,0,22,0,0,0,0,44,58,0,0,14,0,0,0,54,2,0,0,44,44,0,0,46,9,0,5,50,5,27,0,0,0,32,0,0,0,0,5,0,29,5,0,32,8,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,92,0,100,0,0,0,0,0,52,0,0,0,63,0,0,0,37,0,9,0,0,10,0,0,49,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,1,0,60,2,0,2,2,0,0,0,0,0,0,8,0,0,0,0,0,0,13,0,0,20,4,75,36,0,0,54,3,0,38,0,3,0,0,0,0,0,0,0,50,0,0,0,0,0,18,17,17,0,0,35,0
2018-08-25,16,5,2,7,,,,,29,20,32,36,2,1,2,45,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,25,23,6,2,1,1,1,27,0.0,0.0,0.0,0.0,4,0,0,52,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,53,0.0,0.0,0.0,0.0,48,1,36,12,1,1,10,0,16,33,32,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,58,0,21,4,0,0,0,0,47,0,0,0,25,0,0,0,0,19,0,0,10,10,0,0,0,0,16,31,0,0,9,0,51,9,0,0,53,53,0,28,0,0,0,0,0,0,0,0,34,0,0,0,27,5,0,0,38,3,0.0,0.0,0.0,0.0,0,32,11,0,2,0,55,0,0,35,0,0,37,0,0,0,0,33,16,0,0,16,0,8,0,42,6,0,0,85,24,0,0,56,31,0,0,10,0,25,0,0,0,21,0,31,0,0,21,0,37,0,0,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,31,0,0,0,59,0,0,0,0,96,9,4,58,0,0,0,14,0,0,0,0,22,0,0,0,0,0,0,0,0,8,25,0,0,0,0,0,0,0,0,3,89,0,0,0,2,0,0,37,0,0,0,7,0,0,0,0,0,0,10,0,0,22,0,65,61,0,0,39,3,0,40,0,2,0,0,0,0,0,0,0,46,0,0,0,0,0,20,19,19,0,0,0,0
2018-08-27,0,6,9,3,,,,,25,28,21,44,2,1,2,55,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,71,57,8,2,2,2,1,26,0.0,0.0,0.0,0.0,2,0,0,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,64,0.0,0.0,0.0,0.0,45,1,32,14,1,0,13,0,27,28,14,9,0,0,0,0,50.0,0.0,0.0,0.0,0,0,0,0,29,2,0,0,0,0,0,0,11,0,55,0,0,0,0,29,0,9,54,9,0,0,0,15,27,20,0,0,8,0,97,25,0,0,0,0,0,0,0,0,0,0,34,0,1,0,57,0,2,0,31,4,2,0,38,0,0.0,0.0,0.0,0.0,5,19,5,0,4,0,55,0,0,0,0,0,32,0,0,0,0,71,28,0,0,34,0,20,0,48,7,0,0,95,32,0,0,74,18,0,0,39,0,22,0,6,0,12,0,0,24,0,5,0,23,0,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,0,0,33,0,0,0,46,0,0,0,0,74,4,4,70,0,0,0,24,0,0,0,19,38,0,0,0,32,0,0,0,0,3,36,0,3,0,0,0,0,0,0,0,73,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,24,0,0,7,4,38,60,0,0,59,3,0,46,0,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,34,0
2018-08-28,13,8,5,14,,,,,51,44,28,69,1,0,1,61,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,71,59,8,7,2,3,2,27,0.0,0.0,0.0,0.0,2,0,2,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,75,0.0,0.0,0.0,0.0,60,1,42,18,1,1,16,0,23,23,32,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,60,5,0,2,41,0,0,0,6,0,93,0,0,0,0,22,0,9,72,35,0,44,15,0,14,48,0,0,6,0,66,19,0,0,46,0,0,0,0,0,0,0,34,0,1,0,53,0,0,0,55,10,0,0,58,9,0.0,0.0,0.0,0.0,0,28,0,0,5,0,62,0,0,0,30,0,21,0,0,0,14,42,0,0,0,27,0,13,0,41,3,0,0,53,42,0,0,44,31,0,0,66,0,44,0,0,0,31,0,0,0,0,9,0,18,0,2,42,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,38,0,0,0,74,7,0,0,50,0,0,0,0,46,12,0,58,0,0,0,28,4,19,0,19,0,0,0,0,0,0,0,29,0,0,14,0,0,0,0,0,0,0,3,0,62,0,0,6,2,0,0,32,0,0,0,8,0,0,0,0,33,0,20,0,0,15,4,79,60,0,0,65,0,0,46,1,1,0,0,0,0,0,0,0,56,0,0,42,0,0,34,0,17,0,0,0,0
2018-08-29,9,2,6,5,,,,,35,41,44,65,1,0,1,60,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,60,53,20,3,2,3,2,26,0.0,0.0,0.0,0.0,2,0,4,58,0,0,18,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,69,0.0,20.0,0.0,0.0,54,1,41,20,1,1,17,0,36,33,36,32,0,42,0,0,0.0,0.0,0.0,0.0,0,0,100,0,56,5,0,0,0,0,0,0,0,5,70,0,0,0,0,28,9,0,9,9,15,29,0,0,74,34,0,0,8,0,44,17,24,0,0,0,0,0,0,0,0,0,0,12,0,0,60,0,0,0,44,2,2,0,50,2,0.0,0.0,0.0,0.0,5,18,19,0,3,1,52,0,0,0,0,0,0,0,0,0,0,28,41,0,0,40,0,0,0,47,2,0,0,52,21,0,0,43,35,0,0,43,0,43,0,6,0,18,0,0,0,0,4,0,23,0,1,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,86,0,0,0,50,0,0,0,0,27,4,4,57,0,4,0,32,0,0,0,19,19,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,2,2,52,0,0,3,2,0,0,0,0,0,0,5,0,0,0,0,0,0,26,0,0,11,0,86,45,3,0,70,0,0,49,0,4,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-30,11,5,8,2,,,,,34,33,30,47,0,0,1,55,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,69,63,13,8,3,2,2,25,0.0,0.0,0.0,0.0,2,6,2,67,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,69,0.0,0.0,0.0,0.0,49,1,35,12,3,1,32,0,54,42,50,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,47,2,0,0,0,0,0,0,6,0,70,0,0,0,0,30,0,0,27,18,0,0,0,0,34,47,0,0,6,4,79,21,0,0,23,45,0,0,0,0,0,0,0,0,0,0,67,0,0,0,54,4,0,0,53,0,0.0,0.0,0.0,0.0,5,46,14,0,4,1,51,0,0,0,0,0,42,0,0,10,0,14,27,0,0,73,0,0,0,34,0,0,0,62,42,0,0,65,39,0,0,39,0,35,0,0,0,24,0,0,0,0,4,0,23,5,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,7,0,13,0,0,0,54,0,9,0,0,36,4,0,35,0,0,0,44,0,0,0,0,19,0,31,0,32,0,0,0,0,0,35,0,0,0,0,0,0,0,0,3,57,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,33,0,27,0,0,7,0,67,41,0,0,59,6,1,46,0,1,0,0,0,0,0,0,0,47,0,0,42,0,0,0,16,0,0,0,33,0
2018-08-31,3,5,5,2,,,,,35,36,30,47,1,0,0,48,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,64,50,3,5,2,2,1,25,0.0,0.0,0.0,0.0,2,0,0,66,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65,0.0,20.0,0.0,0.0,48,1,33,11,7,1,61,0,38,34,33,19,0,0,0,0,17.0,0.0,0.0,0.0,0,0,0,52,52,3,0,0,0,0,0,0,6,0,67,0,0,0,0,10,0,0,65,9,0,15,0,0,28,28,0,0,6,2,72,24,0,0,0,0,0,0,0,0,0,0,23,0,5,0,55,0,2,0,41,0,0,0,48,0,0.0,0.0,0.0,0.0,10,34,5,0,3,0,49,0,0,0,31,0,22,0,0,0,0,15,43,0,0,21,0,7,0,55,4,0,0,65,22,0,0,45,5,0,0,32,0,36,0,0,0,13,0,0,0,0,9,0,38,0,1,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,62,7,0,0,53,0,18,9,0,38,4,0,44,0,4,0,21,0,0,0,0,0,33,0,0,99,0,0,0,31,0,22,0,0,0,0,0,0,0,0,4,65,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,26,0,0,12,0,47,23,0,0,58,3,0,100,2,3,0,0,0,0,0,0,0,57,0,0,0,0,0,17,0,0,0,0,69,0
2018-09-01,18,4,4,9,,,,,40,40,29,52,3,0,1,57,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,40,28,6,2,2,2,1,22,0.0,0.0,0.0,0.0,6,2,0,51,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,60,0.0,0.0,0.0,0.0,52,0,39,15,9,3,100,0,41,26,31,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0,4,0,0,0,0,6,0,68,0,0,0,0,37,0,0,40,0,0,17,17,0,15,0,0,0,5,0,83,28,27,0,0,26,0,0,0,0,13,13,13,14,2,0,55,0,0,0,47,5,0,0,72,0,0.0,0.0,0.0,0.0,0,26,5,0,3,1,50,0,0,0,0,0,24,0,0,0,0,0,31,0,0,15,0,8,0,33,8,0,0,83,24,0,0,54,15,0,5,39,0,25,0,0,0,7,0,0,0,0,0,0,0,0,0,43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,38,0,0,0,47,0,10,0,0,10,4,0,35,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,33,0,0,20,0,0,0,0,0,0,0,0,1,69,0,0,2,2,0,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,8,0,81,51,3,0,57,3,0,83,4,6,0,0,100,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-03,10,2,6,6,,,,,28,30,27,41,1,0,1,54,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,50,41,9,5,2,2,1,22,0.0,89.0,85.0,0.0,6,0,0,61,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,72,0.0,0.0,0.0,0.0,47,2,37,14,4,1,41,0,37,53,23,23,0,0,0,0,17.0,0.0,0.0,0.0,0,0,0,0,45,3,0,0,0,0,42,0,0,0,61,0,0,0,0,29,0,0,55,0,0,0,15,0,35,42,0,0,4,0,73,20,0,0,0,23,0,25,0,0,0,0,11,12,0,0,65,0,0,0,49,4,0,0,52,2,0.0,0.0,0.0,0.0,5,24,0,0,3,0,52,0,0,0,31,0,22,0,0,0,0,29,0,0,0,21,0,14,0,58,4,0,0,54,32,0,0,49,23,0,0,40,0,45,0,0,0,31,0,0,0,0,9,0,19,0,0,38,10,0,0,0,33,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,62,14,0,0,61,0,0,0,0,19,8,4,51,0,0,0,42,0,20,0,0,0,0,0,0,0,30,0,30,0,7,33,0,4,0,0,0,0,0,1,1,70,0,0,0,3,0,0,0,0,0,0,5,0,0,0,36,0,0,24,0,0,11,4,66,27,0,0,41,0,0,97,3,2,0,0,0,0,0,0,0,49,0,0,0,0,0,17,0,0,0,0,34,0
2018-09-04,6,6,3,5,,,,,38,45,47,56,1,1,1,63,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,83,67,17,3,2,2,2,26,0.0,0.0,0.0,0.0,5,2,2,74,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,70,0.0,19.0,0.0,0.0,52,2,40,13,4,2,43,0,40,23,45,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,38,3,0,0,0,0,81,0,0,0,97,0,0,0,0,16,0,0,35,0,0,0,0,0,33,20,0,0,0,0,55,25,0,0,0,67,0,0,0,0,0,0,33,12,0,0,77,0,0,0,45,2,0,0,37,0,0.0,0.0,0.0,0.0,0,9,0,0,3,1,54,0,0,0,0,0,31,0,0,0,0,0,14,0,0,79,0,13,2,51,8,0,0,83,42,0,0,52,26,0,0,43,0,9,0,0,0,0,0,0,0,0,13,0,36,0,0,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,32,0,0,0,39,7,0,0,55,0,9,0,0,45,4,8,76,4,0,0,56,0,0,0,19,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,70,2,0,2,3,0,0,0,0,0,0,6,0,0,0,0,0,0,23,0,0,18,4,85,48,0,0,50,0,2,87,3,7,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-05,14,11,8,11,,,,,47,34,58,60,2,2,0,68,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,82,0,0,53,47,12,7,3,2,2,25,0.0,0.0,0.0,0.0,4,0,0,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,84,0.0,0.0,0.0,0.0,58,2,42,17,5,1,55,0,31,18,58,18,0,0,0,0,16.0,0.0,0.0,16.0,0,0,0,0,46,2,0,0,0,0,0,0,6,0,48,0,0,0,0,40,0,0,26,26,0,29,15,0,66,13,0,0,12,0,62,24,24,0,0,22,0,24,0,0,0,0,33,0,3,0,49,1,0,0,77,14,0,0,58,0,0.0,0.0,0.0,0.0,0,32,0,0,2,1,51,0,0,30,0,0,52,0,0,0,0,55,13,13,0,33,0,0,0,58,3,0,0,41,31,0,0,47,30,0,4,51,0,4,0,0,0,42,0,0,24,0,4,0,40,0,0,100,4,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,6,0,42,0,0,0,46,6,0,0,69,0,17,0,0,27,8,4,75,0,0,0,36,0,0,0,0,19,0,0,0,0,0,0,28,0,7,28,0,0,0,0,0,0,0,2,2,56,0,0,2,6,0,0,31,0,0,0,7,0,0,0,34,0,0,17,0,0,11,4,77,55,0,0,30,3,0,74,1,5,0,0,0,0,0,0,0,31,0,0,0,0,0,49,16,0,0,0,0,0
2018-09-06,12,8,11,5,,,,,40,36,59,56,2,1,1,66,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,81,0,0,69,60,5,3,3,2,3,28,0.0,0.0,0.0,0.0,2,0,4,60,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,86,38.0,19.0,0.0,19.0,72,1,54,25,3,1,33,0,31,32,22,18,0,0,0,0,48.0,0.0,0.0,0.0,0,0,0,0,64,13,0,0,0,0,0,0,17,5,74,0,0,0,0,34,0,0,17,26,0,0,0,0,20,26,0,0,10,2,73,13,0,0,0,0,0,47,0,0,11,0,22,0,3,0,55,0,0,0,49,8,0,0,39,4,0.0,0.0,0.0,22.0,0,5,5,0,3,1,59,0,0,0,29,0,52,0,0,0,0,27,40,0,0,46,0,26,0,38,2,0,0,51,41,0,0,63,13,0,0,21,0,21,0,0,0,35,0,0,0,0,0,0,4,0,1,85,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,45,6,0,0,50,0,9,0,0,44,4,0,41,0,0,0,47,0,0,0,0,19,0,0,0,0,0,0,28,0,7,28,0,0,0,0,0,0,0,1,1,57,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,17,0,0,4,0,58,29,3,0,44,3,0,67,1,3,0,0,43,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-07,11,5,6,10,,,,,38,47,38,63,2,0,1,55,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,86,0,0,76,60,17,3,2,2,2,25,0.0,0.0,0.0,0.0,2,0,0,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,64,0.0,0.0,0.0,0.0,48,2,37,15,2,2,31,0,19,34,33,0,0,0,0,0,17.0,0.0,0.0,0.0,0,0,0,0,53,5,0,2,0,0,0,0,6,0,67,0,4,4,0,25,0,0,37,0,0,15,0,0,28,0,0,0,2,0,77,18,0,0,0,0,0,0,0,0,0,0,23,0,0,0,65,0,0,0,34,4,0,0,52,2,0.0,23.0,0.0,0.0,0,14,5,0,2,0,58,0,0,31,0,0,11,0,0,0,0,14,28,0,0,41,0,7,0,49,0,0,0,43,43,0,0,49,18,0,9,31,5,27,0,0,0,25,0,0,0,0,5,0,9,0,0,47,4,0,0,0,0,0,0,31,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,33,5,0,0,62,0,0,0,48,0,0,0,0,66,4,0,32,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30,0,7,22,0,0,0,0,0,0,1,1,2,63,0,0,2,2,0,0,32,0,0,0,5,0,0,0,0,0,0,16,0,0,4,0,46,27,0,0,49,0,1,58,0,4,0,0,0,0,0,0,0,40,0,0,43,0,0,17,0,0,0,0,0,0
2018-09-08,12,12,11,11,,,,,39,36,61,54,1,1,1,46,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,50,47,13,4,1,2,1,20,0.0,0.0,0.0,0.0,2,0,2,66,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65,22.0,0.0,0.0,0.0,44,1,33,16,2,0,37,0,57,42,26,31,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,39,2,0,0,46,0,0,0,0,0,25,0,0,0,0,28,0,0,61,10,0,17,0,0,23,15,0,0,0,0,85,7,0,0,26,26,0,0,0,0,0,0,13,0,0,0,67,0,0,0,66,19,0,0,43,5,0.0,0.0,0.0,0.0,0,26,0,0,2,0,74,0,0,0,0,0,24,0,0,0,0,0,16,0,0,8,0,0,0,41,6,0,0,48,12,0,0,74,20,0,5,59,0,15,0,0,0,0,0,0,0,0,0,0,10,0,0,57,7,1,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,53,0,0,0,61,0,20,0,0,52,4,0,44,0,5,0,14,0,22,0,22,22,0,0,0,0,0,0,33,0,8,16,0,0,0,0,0,0,0,0,0,69,2,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,13,0,60,60,0,0,48,3,0,58,2,2,0,0,0,0,0,9,0,63,0,0,0,0,0,38,0,0,0,0,0,0
2018-09-10,5,5,6,1,,,,,31,40,60,56,2,0,0,70,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,47,35,21,8,2,2,2,23,0.0,0.0,0.0,0.0,2,2,2,74,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,67,0.0,0.0,0.0,0.0,50,1,35,16,6,1,48,0,31,45,27,22,0,0,0,0,48.0,0.0,0.0,0.0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,58,0,0,0,0,31,0,0,69,17,0,71,0,0,20,7,0,0,2,0,67,15,0,0,0,0,0,0,0,0,0,0,11,0,1,0,76,0,0,0,56,10,0,0,30,2,0.0,0.0,0.0,0.0,4,22,14,5,2,0,53,0,0,0,0,0,41,0,0,0,0,0,13,0,0,52,0,6,0,31,0,0,0,40,81,0,0,29,43,0,0,38,0,25,0,0,0,0,0,0,0,0,17,0,13,0,0,47,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,26,0,0,0,58,0,0,0,54,0,9,0,0,27,0,0,30,0,0,0,35,0,0,0,0,0,0,0,31,31,0,0,0,0,3,17,0,0,0,0,0,0,0,1,2,60,2,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,16,0,0,11,0,44,58,0,0,74,3,0,65,0,5,0,0,43,0,0,0,0,61,0,0,40,0,0,16,16,16,0,0,97,0
