date,bch btc,bch price,bch bitcoin,bch usd,wbnb coin,wbnb to bnb,wbnb price,wbnb crypto,eth btc,eth to usd,eth price,eth usd,xlm price,xlm coin,stellar xlm,stellar,c98 coin,c98 price,c98 binance,c98 crypto,coin jasmy,jasmy price,jasmy crypto,jasmy coin price,avax coin,avax yorum,avax price,avax coin yorum,shib coin,shib price,shib coin price,shib crypto,usd krw,usd to krw,krw sgd,currency krw,xrp price,xrp news,ripple xrp,ripple,dydx coin,dydx crypto,dydx token,dydx price,zec usd,zec coin,zec price,zcash,snx coin,snx price,snx stock,snx crypto,chz coin,chz yorum,chz coin yorum,chz binance,bsv bitcoin,bsv coin,bsv price,bsv stock,qtum coin,qtum price,crypto qtum,crypto,enj coin,enj price,enj crypto,enj coin price,usd btc,btc binance,btc to usd,btc price,doge coin,doge price,dogecoin,doge yorum,ltc usd,ltc btc,ltc price,usd to ltc,curve dao token,curve token,curve dao price,curve dao coin,algorand,algorand price,algorand coin,crypto algorand,SXP crypto,sxp crypto price,sxp price,sxp coin, bitcoin gold,btg price,btg crypto price,btg coin,knc price,knc crypto price,knc coin,knc crypto prediction,people crypto,people crypto price,people coin,ConstitutionDAO, DOT crypto,crypto polka dot,dot crypto price,dot price,MANA crypto,mana crypto price,mana price,mana coin,RUNE crypto,rune price,rune coin,thorchain,gala price,gala coin,gala crypto coin,GALA crypto, NEO crypto,neo crypto price,neo price,neo coin, ZIL crypto,zil crypto price,zil price,zil coin,XTZ crypto,XTZ price,xtz crypto price,xtz price prediction,THETA crypto,theta crypto price,theta price,theta coin, LINK crypto,crypto link price,link price,chain link crypto,WIN crypto,win crypto price,win price,win coin,SUSHI crypto,sushi crypto price,sushi price,sushi coin, WBTC crypto,wbtc price,wbtc vs btc,Wrapped Bitcoin, BNB crypto,bnb coin,bnb binance,crypto bnb price,tron trx,tron crypto,tron,tron trx crypto,kava crypto price,kava price,kava coin,kava crypto price prediction,matic price,matic crypto price,matic polygon crypto,polygon matic,omg crypto price,omg price,omg coin,omg crypto coin,beta finance crypto,beta finance,beta crypto price,beta coin,bat crypto price,bat price,bat coin,bat crypto prediction,alice crypto price,alice price,alice coin,alice coin crypto,fil crypto price,fil price,fil coin,fil crypto price prediction,ada price crypto,ada price,ada cardano crypto,ada cardano,powr crypto price,powr price,powr coin,power ledger,axs crypto price,axs price,axs coin,axs crypto prediction,waves coin,waves crypto price,waves price,waves cryptocurrency,eos crypto price,eos price,eos coin,eos crypto coin,lrc crypto price,lrc price,lrc coin,lrc crypto price prediction,ftm crypto price,ftm price,ftm coin,ftm fantom,ksm crypto price,ksm price,ksm coin,kusama crypto,MIR crypto,mir crypto price,mir coin,mir protocol, KLAY coin,klay coin price,klay coin yorum,klay coin binance, ATOM crypto,atom crypto price,atom price,cosmos crypto,UNI crypto,uni crypto price,uni price,uni coin, CAKE crypto,cake crypto price,cake price,cake crypto coin,SUN crypto,sun crypto price,sun crypto coin,sun coin, VET crypto,vet crypto price,vet price,vet crypto prediction,SOL crypto,sol crypto price,sol price,solana crypto, REQ crypto,req crypto price,req price,req coin, ANC coin, ANC crypto,anc coin price,anchor coin, ENS crypto,ens crypto price,ens price,ens coin,ETC crypto,etc price,etc crypto price,etc crypto prediction,WETH crypto,weth crypto price,weth price,weth to eth,near crypto price, NEAR crypto,near protocol,near coin,ZRX crypto,zrx crypto price,zrx price,zrx coin,RSR crypto,rsr crypto price,rsr price,rsr coin,LUNA crypto,terra luna crypto,terra luna,luna crypto price, MKR crypto,mkr crypto price,mkr price,mkr coin,TRY crypto,usd try,try coin,try coin yorum, DASH crypto,dash crypto price,dash price,dash coin, SAND crypto,sand crypto price,sand price,sand coin,XMR crypto,monero,monero crypto,monero xmr,AAVE crypto,aave crypto price,aave price,aave coin,JST coin,JST crypto,jst coin price,just coin,DAR crypto,dar crypto price,dar coin,dalarnia crypto,REP crypto,rep coin,augur rep,augur crypto, ICP crypto,icp crypto price,icp price,icp crypto prediction
2018-06-19,31,26,16,16,,,,,38,40,35,50,2,1,1,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,78,57,24,10,4,3,2,35,0.0,0.0,0.0,0.0,0,0,0,17,0,0,0,0,,,,,0,0,0,0,0,0,0,56,47.0,22.0,0.0,0.0,56,2,45,18,3,1,45,0,31,44,35,27,0,0,0,0,13.0,0.0,0.0,0.0,0,0,0,0,42,3,0,0,0,0,0,0,14,0,63,0,0,0,0,33,16,0,38,8,0,29,0,0,11,10,0,1,7,0,59,8,4,0,4,4,0,0,0,0,3,0,10,6,0,0,53,0,0,0,68,7,0,0,42,0,0.0,0.0,0.0,0.0,0,57,7,0,5,1,61,0,0,0,0,0,53,0,0,0,0,3,8,0,0,31,0,12,0,56,5,0,0,41,49,0,0,24,38,0,0,26,0,14,0,0,0,27,0,85,0,0,31,0,43,0,1,30,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0.0,0.0,0.0,0.0,0,0,28,0,0,0,57,14,0,0,72,0,6,0,0,51,0,0,35,0,0,0,21,0,0,0,0,16,28,0,0,0,0,0,0,42,0,23,0,0,0,0,0,0,0,2,1,73,4.0,0.0,16.0,32.0,0,0,0,27,0,0,41,0,0,0,21,0,0,20,0,0,12,0,48,4,0,0,70,3,1,19,1,0,0.0,0.0,84.0,0.0,0,0,0,76,0,0,0,0,0,4,0,0,0,0,35,0
2018-06-20,31,16,26,16,,,,,22,43,48,63,3,1,1,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,86,70,12,2,3,2,2,34,0.0,0.0,0.0,0.0,1,0,0,20,0,0,0,0,,,,,0,0,48,48,0,0,0,57,0.0,0.0,0.0,0.0,49,1,36,15,4,1,45,0,31,23,13,32,0,0,0,0,38.0,0.0,0.0,0.0,0,0,0,0,54,3,0,0,0,0,0,0,5,0,34,0,4,0,0,25,0,0,39,0,28,29,0,0,9,1,0,1,2,2,70,15,0,0,14,17,0,29,0,0,0,0,6,10,3,0,62,0,0,0,64,12,0,0,43,0,0.0,0.0,0.0,0.0,0,51,10,0,4,1,56,0,0,0,0,0,33,0,0,0,0,3,0,0,0,38,0,6,0,61,6,0,0,25,33,0,0,72,24,0,0,20,0,20,0,0,6,22,0,0,29,0,0,0,55,0,1,32,8,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,29,0,0,0,44,7,0,0,63,0,0,0,0,13,0,0,28,0,0,0,35,0,0,0,34,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,2,62,0.0,0.0,4.0,8.0,0,0,0,0,0,0,26,0,0,0,22,0,0,17,0,0,4,0,60,41,0,0,74,0,0,23,0,0,0.0,0.0,0.0,0.0,0,0,0,29,0,0,0,0,0,4,0,0,0,0,35,0
2018-06-21,21,16,26,5,,,,,17,31,34,46,2,1,1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,67,51,14,4,2,2,3,33,0.0,0.0,0.0,0.0,1,0,0,14,0,0,0,0,,,,,0,0,0,0,0,0,0,55,24.0,23.0,0.0,0.0,47,1,39,15,7,1,52,1,68,45,27,32,0,0,0,0,13.0,0.0,0.0,0.0,0,0,0,0,40,4,0,0,5,5,0,0,15,0,49,0,0,0,0,62,0,0,31,0,0,0,0,0,9,7,0,0,5,0,63,17,0,0,0,4,0,0,0,0,0,0,7,3,0,0,69,0,0,0,49,7,0,0,64,5,0.0,0.0,0.0,0.0,3,41,14,0,4,1,61,0,0,0,0,0,44,0,0,0,0,0,3,0,0,25,0,0,0,60,5,0,0,59,17,0,0,63,10,0,0,29,0,15,0,0,0,27,0,29,0,0,25,0,31,0,1,34,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,87,0,0,0,59,0,1,0,75,0,0,0,0,59,0,0,93,0,0,0,70,0,0,0,17,0,0,0,0,29,0,0,0,0,0,36,0,0,0,0,0,0,0,1,3,72,0.0,0.0,8.0,16.0,0,0,0,0,0,0,47,0,0,0,0,0,0,24,0,0,4,0,40,8,0,0,83,0,1,21,0,1,0.0,0.0,85.0,0.0,0,0,0,48,0,0,0,0,0,8,0,0,0,0,0,0
2018-06-22,27,11,5,11,,,,,33,17,30,36,2,0,1,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,0,0,56,43,9,5,3,3,2,36,0.0,0.0,0.0,0.0,1,1,1,23,0,0,0,0,,,,,0,0,49,98,0,0,0,63,0.0,0.0,0.0,0.0,53,1,40,19,3,1,37,0,23,28,27,19,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,32,5,0,0,5,0,0,0,10,0,15,0,0,0,0,17,0,0,24,0,0,30,0,0,7,3,0,0,7,0,87,15,0,0,0,9,0,0,0,0,3,3,3,13,0,0,82,0,0,0,45,3,0,0,44,3,0.0,0.0,0.0,0.0,7,14,0,4,5,1,54,0,0,0,0,0,56,0,0,0,0,8,13,0,0,26,0,0,0,64,6,0,0,26,60,0,0,49,10,0,0,32,0,18,0,6,0,39,0,29,0,0,32,0,19,0,1,40,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,81,0,0,0,60,15,0,0,80,0,13,0,0,54,0,0,65,0,0,0,29,0,0,0,17,0,0,0,0,0,0,0,0,44,0,30,0,0,0,0,0,0,0,2,4,66,0.0,0.0,8.0,0.0,0,0,0,0,0,0,53,0,0,0,0,0,0,19,0,0,16,0,62,25,0,0,58,3,0,22,0,1,0.0,0.0,0.0,0.0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-23,24,12,24,12,,,,,30,29,36,35,1,0,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,41,33,8,2,3,2,2,34,0.0,0.0,0.0,0.0,0,0,0,18,0,0,0,0,,,,,0,0,0,0,0,0,0,53,0.0,26.0,0.0,0.0,57,2,45,17,5,1,57,0,31,42,36,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,32,7,0,3,0,0,0,0,11,0,51,0,0,0,0,43,0,0,27,9,0,34,0,0,3,5,0,0,4,0,79,17,0,0,0,10,0,0,0,0,0,0,4,0,2,0,57,2,0,0,63,6,0,0,58,6,0.0,0.0,0.0,0.0,4,20,4,0,5,1,59,0,0,0,0,0,38,0,0,0,0,3,3,0,0,29,0,14,0,46,5,0,0,39,39,0,0,45,0,0,0,20,0,27,0,0,0,6,0,66,0,0,0,0,36,0,0,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,67,0,0,0,51,0,0,0,76,0,8,0,0,53,0,0,82,0,0,0,89,0,0,0,20,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,3,64,0.0,0.0,9.0,5.0,0,0,0,0,0,0,48,0,0,0,0,0,0,13,0,0,0,0,23,43,0,0,76,0,0,21,0,1,0.0,0.0,0.0,0.0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
2018-06-24,12,30,36,30,,,,,27,36,44,53,2,2,2,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,42,41,12,10,3,2,2,33,0.0,0.0,0.0,0.0,1,1,1,20,0,0,36,0,,,,,0,0,0,0,0,0,0,54,0.0,0.0,0.0,0.0,54,2,41,25,1,2,53,0,41,41,36,16,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,52,7,0,2,0,0,0,0,0,0,11,0,0,0,0,48,0,0,9,0,0,0,0,0,13,3,0,0,2,0,78,19,0,0,5,5,0,100,0,0,0,0,0,7,2,0,47,2,0,0,68,8,0,0,52,6,0.0,0.0,0.0,0.0,0,35,0,0,4,1,58,0,0,0,0,0,12,0,0,0,0,0,3,0,0,7,0,7,0,32,7,0,0,58,29,0,0,39,16,0,0,43,3,27,0,6,0,12,0,33,0,0,7,0,28,0,0,43,17,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,41,8,0,0,34,8,0,0,82,0,15,0,0,38,0,0,57,0,0,0,16,0,0,0,0,0,0,0,0,33,0,0,49,0,0,24,0,0,0,0,0,0,0,0,0,89,0.0,0.0,5.0,5.0,0,0,0,0,0,0,60,0,0,0,25,0,0,25,0,0,0,0,37,5,0,0,44,4,0,20,0,1,0.0,0.0,0.0,0.0,0,0,0,66,0,0,0,0,0,5,0,0,0,0,0,0
2018-06-25,31,16,16,10,,,,,26,32,46,36,2,0,2,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,67,54,11,3,3,2,3,34,0.0,0.0,0.0,0.0,1,0,0,22,0,0,0,0,,,,,0,0,47,47,0,0,0,62,0.0,22.0,0.0,0.0,51,1,41,17,3,0,35,0,58,31,44,31,0,0,0,0,0.0,0.0,0.0,0.0,0,0,43,0,51,6,0,1,0,0,0,0,14,5,58,0,4,0,0,29,0,0,8,0,0,0,0,0,9,1,0,0,13,0,70,24,0,0,4,0,0,0,0,0,0,0,6,16,0,0,47,0,3,0,53,2,0,0,33,5,0.0,0.0,0.0,0.0,0,43,13,0,5,1,64,0,0,0,0,0,54,0,0,0,0,0,0,0,0,37,0,0,0,60,3,0,0,33,41,0,0,19,28,0,0,26,0,17,0,0,0,16,0,0,0,0,6,0,18,0,1,34,16,1,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,43,0,0,0,29,14,0,0,90,0,6,0,0,58,0,0,91,0,0,0,55,0,0,0,17,16,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,2,1,88,0.0,0.0,4.0,16.0,0,0,0,0,0,0,26,0,0,0,0,0,0,40,0,0,20,0,48,28,0,0,76,0,0,19,0,1,0.0,0.0,0.0,0.0,0,0,0,47,0,0,85,0,0,0,4,0,0,0,0,0
2018-06-26,10,16,5,10,,,,,21,18,32,28,2,1,1,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,70,60,19,5,3,3,3,35,0.0,0.0,0.0,0.0,0,0,0,29,0,0,0,0,,,,,0,0,0,0,0,0,0,58,0.0,22.0,0.0,0.0,49,2,38,18,5,0,46,0,26,22,44,22,0,0,0,0,100.0,0.0,12.0,0.0,0,0,0,0,26,4,0,1,0,0,0,0,14,5,86,0,0,0,0,45,0,0,15,15,0,0,0,0,8,8,0,0,7,0,67,11,0,0,0,4,0,0,0,0,3,0,3,6,0,0,61,0,0,0,84,2,0,0,30,5,0.0,0.0,0.0,0.0,0,23,0,0,8,1,60,0,0,0,0,0,32,0,0,0,0,10,5,0,0,37,0,6,0,51,4,0,0,16,57,0,0,52,28,0,0,23,0,20,0,0,0,21,0,0,0,0,18,0,54,0,0,37,15,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,63,7,0,0,50,0,0,0,85,0,0,0,0,51,0,0,90,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,42,0,3,29,0,0,0,0,0,0,0,0,7,52,0.0,0.0,0.0,12.0,0,0,0,0,0,0,30,0,0,0,0,0,0,21,0,0,4,0,35,28,0,0,46,3,0,27,0,2,0.0,0.0,0.0,0.0,0,0,0,47,0,0,84,0,0,4,0,0,0,0,0,0
2018-06-27,21,16,21,16,,,,,23,21,41,38,2,1,1,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,71,59,21,5,3,3,2,33,0.0,0.0,0.0,0.0,0,1,0,26,0,0,31,0,,,,,0,0,0,0,0,0,0,55,0.0,0.0,0.0,0.0,53,1,41,17,4,1,35,0,22,44,49,18,0,0,0,0,13.0,0.0,0.0,0.0,0,0,0,0,41,1,0,1,5,0,0,0,10,0,34,0,0,0,0,45,0,0,31,0,0,0,0,0,6,3,0,0,2,0,44,15,0,0,9,13,0,29,0,0,0,0,3,6,3,0,61,0,0,0,65,10,0,0,54,5,0.0,0.0,0.0,0.0,3,20,7,0,4,1,60,0,0,0,0,0,21,0,0,0,0,3,8,0,0,37,0,0,0,51,8,0,0,33,25,0,0,62,24,0,0,28,0,23,0,5,0,5,0,56,0,0,31,0,18,0,0,44,9,0,0,0,0,0,0,0,51,0,0,50,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,50,0,0,0,65,7,0,0,74,0,6,0,0,26,0,0,14,0,0,0,41,0,0,0,17,16,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,64,0.0,0.0,4.0,8.0,0,0,0,0,5,0,46,0,0,0,0,0,0,18,0,0,4,0,68,28,0,0,59,0,0,26,0,1,0.0,0.0,0.0,0.0,0,0,0,38,0,0,0,0,0,4,0,0,0,0,0,0
2018-06-28,11,11,21,5,,,,,19,23,39,40,1,1,1,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,76,64,11,7,2,2,3,32,0.0,0.0,0.0,0.0,1,0,1,22,0,0,32,0,,,,,0,0,0,0,0,0,0,53,24.0,0.0,0.0,0.0,51,1,38,18,4,1,44,0,50,27,27,41,0,0,0,0,52.0,0.0,0.0,0.0,0,0,0,0,44,10,0,0,0,0,0,0,25,0,40,0,0,0,0,67,0,0,8,0,0,0,0,0,9,6,0,0,10,0,49,20,0,0,5,13,0,0,0,0,0,0,0,16,2,0,64,2,0,0,74,5,2,0,53,0,0.0,0.0,0.0,0.0,4,38,14,0,4,0,55,0,0,44,0,0,33,0,0,0,0,10,8,0,0,32,0,19,0,43,2,0,0,9,76,0,0,24,29,0,0,38,3,18,0,0,0,11,0,0,0,0,13,0,44,0,1,35,9,1,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,87,0,0,0,29,22,0,0,99,0,0,0,0,33,15,7,79,0,0,0,71,0,0,0,0,17,0,0,0,0,0,0,43,0,3,12,0,0,0,0,96,0,0,0,1,59,0.0,0.0,4.0,4.0,0,0,0,28,0,0,84,0,0,0,0,0,0,19,0,0,12,0,49,21,0,0,48,0,0,22,1,1,0.0,0.0,0.0,0.0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,36,0
2018-06-29,28,6,11,17,,,,,28,30,36,42,1,0,1,62,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,71,60,11,2,4,3,3,38,0.0,0.0,0.0,0.0,1,0,1,14,0,0,100,0,,,,,0,0,0,0,0,0,0,59,25.0,0.0,0.0,0.0,50,1,35,24,7,2,41,0,24,14,43,10,0,100,0,0,27.0,0.0,0.0,0.0,0,0,0,0,33,11,0,0,0,0,0,0,5,0,21,0,0,0,0,57,0,0,66,8,0,31,0,0,6,2,0,0,18,2,81,23,0,0,0,5,0,62,0,0,4,0,10,7,0,0,78,0,0,0,58,0,0,0,66,3,0.0,0.0,0.0,0.0,0,25,4,0,5,0,57,0,0,0,0,0,12,0,0,0,0,5,8,0,0,47,0,13,0,47,5,0,0,45,36,0,0,46,36,0,0,43,3,22,0,6,0,35,0,0,0,0,7,0,20,0,0,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,54,8,0,0,39,8,0,0,87,0,0,0,0,49,0,0,61,0,0,0,82,0,0,0,0,18,0,0,0,31,0,0,0,0,0,19,0,0,0,0,0,0,1,1,1,83,0.0,0.0,4.0,0.0,0,0,0,0,0,0,50,0,0,0,0,23,0,23,0,0,8,4,73,31,0,0,57,3,0,17,0,1,0.0,0.0,0.0,0.0,0,0,0,41,0,0,0,0,0,9,0,0,0,0,0,0
2018-06-30,24,18,6,6,,,,,25,21,55,33,1,0,1,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,38,35,8,0,3,3,3,34,0.0,0.0,0.0,0.0,0,0,0,20,0,0,0,0,,,,,0,0,0,0,0,0,0,50,0.0,0.0,0.0,0.0,54,2,44,20,4,0,58,0,21,57,21,5,0,0,0,0,44.0,0.0,0.0,0.0,0,0,0,0,42,0,0,2,0,0,6,0,0,0,62,0,0,0,0,43,9,0,36,9,0,33,0,0,3,5,0,0,2,0,65,25,0,0,5,15,0,0,0,0,0,0,0,0,2,0,73,0,3,0,34,6,0,0,57,0,0.0,0.0,0.0,0.0,4,31,12,4,4,1,55,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,14,0,35,4,0,0,10,67,0,0,22,5,0,0,27,0,13,0,0,20,100,0,0,0,0,0,0,36,0,0,39,12,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,66,0,0,0,34,0,0,0,81,0,0,0,0,30,0,0,57,0,0,0,48,0,0,0,39,19,0,0,0,33,0,0,0,0,0,27,0,0,0,0,0,0,0,1,1,95,0.0,0.0,0.0,19.0,0,0,0,0,0,0,48,0,0,0,0,0,0,10,0,0,14,0,70,24,0,0,82,0,0,27,0,1,0.0,0.0,0.0,0.0,0,0,0,66,0,0,0,0,0,5,0,0,0,0,0,0
2018-07-01,36,12,18,0,,,,,39,23,41,42,1,1,2,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,34,10,0,3,2,2,31,0.0,0.0,0.0,0.0,1,1,1,16,0,0,0,0,,,,,0,0,0,0,0,0,0,46,0.0,0.0,0.0,0.0,45,2,34,15,2,0,42,0,41,36,36,26,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,35,2,0,2,0,0,0,0,6,0,45,0,0,0,0,52,0,0,35,18,0,33,0,0,7,5,0,0,4,2,74,15,0,0,5,15,0,33,0,0,0,0,7,4,0,0,65,0,0,0,42,8,0,0,71,0,0.0,0.0,0.0,0.0,0,23,4,0,3,1,55,0,0,0,0,0,25,0,0,0,0,15,9,3,0,58,0,0,0,44,7,0,0,39,19,0,0,0,16,0,3,53,0,27,0,12,0,43,0,0,0,0,14,0,42,0,2,35,9,1,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,100,8,0,0,76,0,7,0,0,75,0,0,49,0,0,0,48,0,0,0,19,0,0,0,0,0,0,0,49,0,3,27,3,0,0,0,0,0,0,0,3,70,0.0,0.0,9.0,19.0,0,0,0,0,0,0,59,0,0,0,0,0,0,13,0,0,5,0,51,23,0,0,64,4,0,18,0,0,0.0,0.0,0.0,0.0,0,0,0,44,0,0,0,0,5,5,0,5,39,0,0,0
2018-07-02,16,23,16,16,,,,,28,42,37,63,4,0,1,57,,,,,,,,,,,,,0,0,0,0,57,49,15,4,2,2,2,27,0.0,0.0,0.0,0.0,0,0,0,67,0,0,53,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,65,0.0,48.0,0.0,0.0,69,3,49,23,1,0,8,0,28,48,41,14,0,42,0,0,21.0,0.0,0.0,0.0,0,0,0,50,78,9,0,2,0,0,0,0,0,0,40,0,0,0,0,48,0,0,49,10,0,21,0,0,39,23,0,0,6,0,71,20,0,24,97,96,0,0,0,0,0,0,51,17,2,0,56,0,0,0,77,7,2,0,63,0,0.0,0.0,0.0,0.0,5,51,9,0,4,0,51,0,0,0,0,0,22,0,0,11,0,56,43,0,0,45,0,16,0,58,5,0,0,52,21,0,0,29,19,0,5,62,5,42,0,7,0,62,0,0,0,0,0,0,24,0,0,44,7,0,0,50,0,0,0,33,0,0,0,0,0,0,0,0,85,0,0.0,0.0,0.0,0.0,0,0,20,0,0,0,27,7,0,0,65,0,10,9,9,57,0,0,42,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,59,0.0,0.0,0.0,45.0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,37,22,0,0,28,3,0,49,1,1,0.0,0.0,44.0,0.0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,97,0
2018-07-03,24,16,16,0,,,,,55,56,37,75,1,0,2,57,,,,,,,,,,,,,0,0,0,0,74,54,6,2,2,3,3,27,0.0,0.0,0.0,0.0,7,6,0,80,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,70,0.0,0.0,0.0,0.0,60,2,48,24,1,0,10,0,49,56,42,35,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,57,5,0,0,0,0,0,0,0,0,52,0,0,0,0,44,10,0,29,29,0,0,0,0,47,31,0,0,2,0,84,28,0,0,24,48,0,24,0,0,0,0,0,17,0,0,63,0,0,0,66,10,0,0,39,0,0.0,0.0,0.0,0.0,0,32,14,0,4,0,50,0,0,0,0,0,54,0,0,0,0,0,14,0,0,37,7,8,0,66,9,0,0,21,52,0,0,59,29,0,0,34,0,65,0,0,0,56,0,44,0,0,8,0,40,0,0,42,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.0,0.0,0.0,0.0,0,0,31,0,0,0,33,0,0,0,60,0,0,0,0,29,0,0,54,0,0,0,54,0,0,0,72,0,0,0,0,48,0,0,29,0,3,21,3,0,0,0,0,0,0,0,1,67,7.0,6.0,20.0,32.0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,0,11,7,68,15,0,0,37,0,0,50,0,2,0.0,0.0,0.0,0.0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,97,0
2018-07-04,33,16,16,8,,,,,35,35,31,51,2,0,0,51,,,,,,,,,,,,,0,0,0,0,74,63,8,4,3,1,2,23,0.0,0.0,0.0,0.0,2,2,0,66,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,71,0.0,0.0,0.0,0.0,59,4,45,17,0,0,10,0,80,51,14,58,0,0,0,0,44.0,0.0,0.0,0.0,0,0,0,0,69,5,0,3,0,0,0,0,0,0,72,0,0,0,0,87,41,0,0,100,0,65,22,0,25,57,0,0,10,0,79,36,0,0,25,25,0,25,0,0,0,0,71,0,2,0,57,0,0,0,56,7,0,0,36,0,0.0,0.0,0.0,0.0,5,53,19,0,3,1,53,0,0,53,0,0,68,0,0,0,0,29,15,0,0,23,0,25,0,76,10,0,0,65,33,0,0,67,10,0,0,35,5,29,0,0,0,7,0,0,0,0,0,0,66,0,0,36,10,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,43,0,0,0,49,0,0,0,53,0,0,0,0,80,0,0,35,0,0,0,57,0,0,0,100,0,0,0,0,100,0,0,0,0,0,29,0,0,0,0,0,0,0,1,1,63,0.0,0.0,20.0,7.0,0,0,0,0,0,0,4,0,0,0,87,0,0,7,0,0,8,0,78,12,3,0,56,3,0,52,1,1,0.0,0.0,46.0,0.0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
